genotype_id,family,stage,site,season,rep,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance,tree_vigor,yield_kg,fruit_length_mm,fruit_width_mm,shelf_life_days,shape_index
MNG-2018-0013,Cross_15,Phase_1,Tzaneen_C,2024-2025,2,289.97,13.29,4.0,0.78,5.0,,68.86,124.18,89.46,16.86,1.39
MNG-2018-0021,Cross_11,Phase_1,Tzaneen_C,2024-2025,1,318.79,16.67,8.0,5.66,4.0,6.0,69.6,122.1,65.45,11.99,1.87
MNG-2018-0021,Cross_11,Phase_1,Tzaneen_C,2024-2025,2,312.05,16.86,8.0,3.68,5.0,7.0,72.24,114.3,66.81,13.18,1.71
MNG-2021-0001,Cross_09,Phase_1,Tzaneen_C,2024-2025,1,346.94,15.39,5.0,4.22,6.0,4.0,71.75,92.75,74.52,13.0,1.24
MNG-2021-0001,Cross_09,Phase_1,Tzaneen_C,2024-2025,2,366.36,16.64,5.0,4.18,3.0,4.0,74.86,93.09,79.3,10.21,1.17
MNG-2018-0031,Cross_10,Seedling,Tzaneen_C,2024-2025,2,346.49,19.13,4.0,4.13,8.0,3.0,61.3,100.48,71.56,16.97,1.4
MNG-2018-0031,Cross_10,Seedling,Tzaneen_C,2024-2025,3,311.57,18.04,3.0,3.91,8.0,4.0,39.74,110.59,56.7,12.89,1.95
MNG-2021-0034,Cross_06,Seedling,Tzaneen_C,2024-2025,1,334.78,13.49,3.0,4.79,6.0,6.0,47.44,118.07,94.8,16.2,1.25
MNG-2021-0034,Cross_06,Seedling,Tzaneen_C,2024-2025,2,363.93,14.75,4.0,4.33,7.0,6.0,55.36,120.71,83.51,15.77,1.45
MNG-2021-0037,Cross_03,Advanced,Tzaneen_C,2024-2025,1,309.74,18.14,,4.56,6.0,7.0,87.58,94.72,77.44,16.7,1.22
MNG-2021-0037,Cross_03,Advanced,Tzaneen_C,2024-2025,2,314.05,16.01,3.0,4.43,4.0,6.0,85.35,105.87,73.64,13.23,1.44
MNG-2021-0037,Cross_03,Advanced,Tzaneen_C,2024-2025,3,353.91,16.24,,3.89,4.0,6.0,82.29,97.86,79.72,15.1,1.23
MNG-2020-0002,Cross_09,Advanced,Tzaneen_C,2024-2025,1,385.67,17.92,6.0,5.99,7.0,7.0,72.86,106.43,68.85,10.16,1.55
MNG-2020-0002,Cross_09,Advanced,Tzaneen_C,2024-2025,2,335.45,17.87,7.0,5.34,,5.0,66.57,117.03,61.48,11.52,1.9
MNG-2020-0002,Cross_09,Advanced,Tzaneen_C,2024-2025,3,362.75,17.14,6.0,6.07,7.0,6.0,54.78,118.16,,13.07,
MNG-2022-0033,Cross_13,Advanced,Tzaneen_C,2024-2025,1,347.97,15.65,7.0,5.75,6.0,7.0,53.03,100.54,79.31,13.34,1.27
MNG-2022-0033,Cross_13,Advanced,Tzaneen_C,2024-2025,2,305.19,14.62,6.0,4.89,7.0,7.0,55.6,111.9,75.59,15.05,1.48
MNG-2019-0016,Cross_01,Phase_2,Tzaneen_C,2024-2025,1,403.86,15.37,7.0,4.81,7.0,5.0,60.69,117.98,108.42,17.04,1.09
MNG-2019-0016,Cross_01,Phase_2,Tzaneen_C,2024-2025,2,353.61,16.44,6.0,5.15,7.0,5.0,79.85,107.47,104.94,14.73,1.02
MNG-2018-0020,Cross_10,Phase_2,Tzaneen_C,2024-2025,1,338.05,20.41,6.0,5.57,,6.0,85.05,108.82,77.08,14.35,1.41
MNG-2018-0020,Cross_10,Phase_2,Tzaneen_C,2024-2025,2,344.2,19.61,6.0,6.2,5.0,6.0,71.04,109.19,78.35,13.53,1.39
MNG-2020-0021,Cross_17,Phase_2,Tzaneen_C,2024-2025,1,432.98,16.75,5.0,5.04,4.0,4.0,86.38,113.6,73.97,10.69,1.54
MNG-2020-0021,Cross_17,Phase_2,Tzaneen_C,2024-2025,2,421.11,16.16,7.0,2.41,4.0,4.0,85.03,115.36,74.84,12.42,1.54
MNG-2020-0021,Cross_17,Phase_2,Tzaneen_C,2024-2025,3,433.04,16.94,7.0,3.29,3.0,4.0,87.37,116.98,63.04,14.17,1.86
MNG-2019-0026,Cross_07,Phase_1,Tzaneen_C,2024-2025,1,349.78,17.96,5.0,6.45,5.0,6.0,70.55,100.42,80.39,10.59,1.25
MNG-2019-0026,Cross_07,Phase_1,Tzaneen_C,2024-2025,2,369.85,17.81,6.0,3.71,5.0,7.0,84.88,100.77,84.91,7.77,1.19
MNG-2019-0026,Cross_07,Phase_1,Tzaneen_C,2024-2025,3,388.75,16.88,6.0,5.72,8.0,7.0,79.02,106.92,77.4,9.05,1.38
MNG-2020-0011,Cross_09,Advanced,Tzaneen_C,2024-2025,1,391.69,14.47,7.0,6.59,4.0,5.0,110.6,131.41,67.96,,1.93
MNG-2020-0011,Cross_09,Advanced,Tzaneen_C,2024-2025,2,367.36,15.59,8.0,4.21,3.0,6.0,115.79,134.28,68.56,13.52,1.96
MNG-2020-0011,Cross_09,Advanced,Tzaneen_C,2024-2025,3,321.64,13.79,7.0,,6.0,6.0,123.95,126.86,66.85,12.45,1.9
MNG-2022-0035,Cross_20,Advanced,Tzaneen_C,2024-2025,1,443.18,15.3,6.0,3.15,4.0,7.0,68.73,97.9,83.23,14.91,1.18
MNG-2022-0035,Cross_20,Advanced,Tzaneen_C,2024-2025,2,399.11,15.79,6.0,2.28,,7.0,51.96,108.76,79.9,13.72,1.36
MNG-2018-0035,Cross_18,Phase_1,Tzaneen_C,2024-2025,1,317.15,10.64,8.0,6.55,4.0,4.0,62.86,100.0,76.59,12.01,1.31
MNG-2018-0035,Cross_18,Phase_1,Tzaneen_C,2024-2025,2,301.41,10.6,7.0,6.63,5.0,4.0,64.55,102.9,74.4,14.36,1.38
MNG-2019-0037,Cross_07,Phase_1,Tzaneen_C,2024-2025,1,355.74,16.75,4.0,3.82,6.0,8.0,45.52,124.12,77.84,14.94,1.59
MNG-2019-0037,Cross_07,Phase_1,Tzaneen_C,2024-2025,2,292.48,16.74,5.0,3.16,4.0,8.0,41.53,122.83,83.37,13.31,1.47
MNG-2019-0037,Cross_07,Phase_1,Tzaneen_C,2024-2025,3,322.82,16.75,3.0,2.89,5.0,8.0,48.9,125.36,82.32,11.44,1.52
MNG-2021-0004,Cross_10,Elite,Tzaneen_C,2024-2025,1,324.44,12.03,5.0,0.65,5.0,5.0,60.04,119.6,93.62,15.03,1.28
MNG-2021-0004,Cross_10,Elite,Tzaneen_C,2024-2025,2,361.44,11.77,4.0,0.48,5.0,5.0,59.48,127.76,88.95,17.11,1.44
MNG-2021-0008,Cross_16,Phase_1,Tzaneen_C,2024-2025,1,386.65,16.42,5.0,3.77,4.0,6.0,57.9,94.72,65.26,13.9,1.45
MNG-2021-0008,Cross_16,Phase_1,Tzaneen_C,2024-2025,2,407.66,14.6,5.0,4.94,5.0,5.0,66.64,99.84,59.46,13.49,1.68
MNG-2020-0029,Cross_10,Seedling,Tzaneen_C,2024-2025,1,366.6,16.06,,6.27,6.0,3.0,71.38,96.71,81.59,12.25,1.19
MNG-2020-0029,Cross_10,Seedling,Tzaneen_C,2024-2025,2,429.79,18.37,5.0,5.37,6.0,4.0,49.61,118.37,87.56,11.98,1.35
MNG-2019-0020,Cross_14,Phase_2,Tzaneen_C,2024-2025,1,315.97,15.68,6.0,6.04,2.0,4.0,61.65,122.53,86.03,12.91,1.42
MNG-2019-0020,Cross_14,Phase_2,Tzaneen_C,2024-2025,2,323.59,14.32,7.0,5.77,5.0,4.0,71.16,98.94,92.39,13.0,1.07
MNG-2019-0020,Cross_14,Phase_2,Tzaneen_C,2024-2025,3,348.84,,5.0,5.25,5.0,4.0,48.45,100.4,85.05,10.53,1.18
MNG-2022-0015,Cross_14,Phase_2,Tzaneen_C,2024-2025,1,354.7,15.26,8.0,3.0,5.0,6.0,77.8,111.03,77.95,15.93,1.42
MNG-2022-0015,Cross_14,Phase_2,Tzaneen_C,2024-2025,2,371.78,15.61,6.0,3.28,7.0,4.0,76.96,117.22,74.78,13.02,1.57
MNG-2022-0032,Cross_13,Seedling,Tzaneen_C,2024-2025,1,,13.83,5.0,2.95,6.0,7.0,96.51,98.45,75.74,14.4,1.3
MNG-2022-0032,Cross_13,Seedling,Tzaneen_C,2024-2025,2,366.46,14.98,4.0,4.03,5.0,6.0,79.1,,81.45,13.52,
MNG-2022-0032,Cross_13,Seedling,Tzaneen_C,2024-2025,3,336.02,,6.0,,6.0,7.0,82.73,108.69,78.43,13.05,1.39
MNG-2021-0014,Cross_12,Phase_1,Tzaneen_C,2024-2025,1,355.36,15.41,7.0,3.75,7.0,6.0,93.24,117.48,56.86,15.05,2.07
MNG-2021-0014,Cross_12,Phase_1,Tzaneen_C,2024-2025,2,392.78,14.06,6.0,4.32,5.0,7.0,86.97,131.86,62.34,18.41,2.12
MNG-2021-0014,Cross_12,Phase_1,Tzaneen_C,2024-2025,3,353.78,14.68,6.0,4.35,6.0,6.0,80.26,119.03,54.38,16.4,2.19
MNG-2021-0016,Cross_07,Advanced,Tzaneen_C,2024-2025,1,313.76,15.49,4.0,4.41,2.0,7.0,50.92,114.71,77.8,17.45,1.47
MNG-2021-0016,Cross_07,Advanced,Tzaneen_C,2024-2025,2,308.51,16.08,4.0,6.69,1.0,6.0,38.49,109.39,72.52,19.23,1.51
MNG-2021-0016,Cross_07,Advanced,Tzaneen_C,2024-2025,3,337.43,15.25,3.0,4.91,1.0,6.0,24.82,109.01,73.85,14.89,1.48
MNG-2019-0006,Cross_20,Seedling,Tzaneen_C,2024-2025,1,278.99,11.82,,5.34,3.0,4.0,66.81,124.14,91.53,13.95,1.36
MNG-2019-0006,Cross_20,Seedling,Tzaneen_C,2024-2025,2,262.84,12.22,7.0,5.55,3.0,4.0,88.5,138.49,98.75,14.48,1.4
MNG-2020-0028,Cross_14,Phase_2,Tzaneen_C,2024-2025,1,326.47,16.03,5.0,6.55,2.0,6.0,49.87,122.87,72.94,16.16,1.68
MNG-2020-0028,Cross_14,Phase_2,Tzaneen_C,2024-2025,2,313.67,13.71,5.0,4.2,2.0,6.0,55.34,,69.79,17.43,
MNG-2022-0039,Cross_07,Phase_2,Tzaneen_C,2024-2025,1,296.06,15.57,7.0,2.92,6.0,7.0,,70.92,66.57,18.13,1.07
MNG-2022-0039,Cross_07,Phase_2,Tzaneen_C,2024-2025,2,277.32,15.03,6.0,4.66,6.0,6.0,89.16,77.24,71.31,18.3,1.08
MNG-2019-0030,Cross_10,Elite,Tzaneen_C,2024-2025,1,260.66,16.08,5.0,1.41,5.0,,94.0,100.07,69.67,15.14,1.44
MNG-2019-0030,Cross_10,Elite,Tzaneen_C,2024-2025,2,316.91,16.0,5.0,1.68,6.0,6.0,70.8,120.02,70.69,12.84,1.7
MNG-2019-0030,Cross_10,Elite,Tzaneen_C,2024-2025,3,279.86,16.06,6.0,1.32,7.0,7.0,77.6,111.27,69.13,15.32,1.61
MNG-2020-0027,Cross_16,Seedling,Tzaneen_C,2024-2025,1,382.1,14.58,6.0,4.17,3.0,5.0,109.95,114.26,75.66,,1.51
MNG-2020-0027,Cross_16,Seedling,Tzaneen_C,2024-2025,2,368.17,14.96,6.0,4.99,1.0,6.0,132.78,107.33,81.22,11.36,1.32
MNG-2018-0019,Cross_17,Phase_1,Tzaneen_C,2024-2025,1,422.12,12.68,6.0,3.62,4.0,,92.49,91.14,89.41,8.54,1.02
MNG-2018-0019,Cross_17,Phase_1,Tzaneen_C,2024-2025,2,,14.87,6.0,4.6,5.0,6.0,77.1,103.1,87.22,11.27,1.18
MNG-2018-0019,Cross_17,Phase_1,Tzaneen_C,2024-2025,3,370.95,14.73,6.0,4.95,4.0,6.0,72.71,107.11,94.43,11.33,1.13
MNG-2021-0020,Cross_09,Seedling,Tzaneen_C,2024-2025,1,288.49,15.17,3.0,3.02,5.0,6.0,77.51,107.81,78.94,16.58,1.37
MNG-2021-0020,Cross_09,Seedling,Tzaneen_C,2024-2025,2,345.32,13.76,4.0,3.36,5.0,7.0,57.13,123.14,74.05,13.4,1.66
MNG-2021-0020,Cross_09,Seedling,Tzaneen_C,2024-2025,3,315.96,13.82,4.0,2.17,5.0,6.0,66.48,122.05,76.29,13.88,1.6
MNG-2022-0028,Cross_08,Phase_1,Tzaneen_C,2024-2025,1,379.88,13.8,5.0,2.3,6.0,6.0,90.13,122.8,100.49,9.29,1.22
MNG-2022-0028,Cross_08,Phase_1,Tzaneen_C,2024-2025,2,310.79,16.08,4.0,1.58,6.0,5.0,59.77,123.81,112.82,11.34,1.1
MNG-2022-0028,Cross_08,Phase_1,Tzaneen_C,2024-2025,3,365.67,15.84,4.0,2.32,8.0,6.0,88.5,128.65,96.5,11.82,1.33
MNG-2018-0006,Cross_18,Phase_2,Tzaneen_C,2024-2025,1,373.48,16.65,3.0,5.09,,5.0,100.24,69.33,73.81,15.67,0.94
MNG-2018-0006,Cross_18,Phase_2,Tzaneen_C,2024-2025,2,409.69,16.13,4.0,3.8,5.0,5.0,108.42,76.61,71.12,15.24,1.08
MNG-2021-0012,Cross_12,Phase_1,Tzaneen_C,2024-2025,1,386.22,14.01,6.0,6.96,6.0,6.0,74.16,115.72,90.0,11.59,1.29
MNG-2021-0012,Cross_12,Phase_1,Tzaneen_C,2024-2025,2,391.57,13.61,5.0,5.92,5.0,4.0,78.27,121.75,79.2,12.8,1.54
MNG-2019-0021,Cross_19,Seedling,Tzaneen_C,2024-2025,1,276.82,11.59,5.0,1.84,4.0,5.0,87.66,110.04,,11.72,
MNG-2019-0021,Cross_19,Seedling,Tzaneen_C,2024-2025,2,250.46,12.14,6.0,3.13,4.0,5.0,95.49,119.47,67.92,9.94,1.76
MNG-2019-0021,Cross_19,Seedling,Tzaneen_C,2024-2025,3,253.79,11.37,5.0,,4.0,6.0,61.4,107.28,66.6,,1.61
MNG-2022-0016,Cross_10,Phase_1,Tzaneen_C,2024-2025,1,323.78,15.88,6.0,4.74,9.0,5.0,52.27,95.92,79.73,15.32,1.2
MNG-2022-0016,Cross_10,Phase_1,Tzaneen_C,2024-2025,2,297.28,16.33,6.0,5.24,7.0,5.0,41.53,93.13,80.75,14.39,1.15
MNG-2018-0037,Cross_18,Elite,Tzaneen_C,2024-2025,2,327.86,13.32,8.0,5.42,7.0,4.0,97.8,120.03,73.32,12.83,1.64
MNG-2018-0037,Cross_18,Elite,Tzaneen_C,2024-2025,3,363.93,15.61,9.0,5.67,7.0,5.0,96.33,116.45,65.14,14.53,1.79
MNG-2021-0025,Cross_20,Phase_2,Tzaneen_C,2024-2025,1,386.22,16.13,5.0,3.35,4.0,4.0,59.7,117.1,75.47,15.68,1.55
MNG-2021-0025,Cross_20,Phase_2,Tzaneen_C,2024-2025,2,360.95,15.14,6.0,3.06,4.0,4.0,68.2,134.53,61.17,12.32,2.2
MNG-2022-0037,Cross_07,Elite,Tzaneen_C,2024-2025,1,338.09,18.2,5.0,4.47,4.0,3.0,107.65,109.24,83.39,17.71,1.31
MNG-2022-0037,Cross_07,Elite,Tzaneen_C,2024-2025,2,332.48,18.25,4.0,4.32,5.0,4.0,90.03,95.9,75.24,15.98,1.27
MNG-2020-0040,Cross_03,Phase_1,Tzaneen_C,2024-2025,1,311.81,18.44,6.0,5.86,4.0,6.0,88.3,92.27,84.69,12.55,1.09
MNG-2020-0040,Cross_03,Phase_1,Tzaneen_C,2024-2025,2,359.84,19.26,6.0,5.47,5.0,6.0,81.81,80.19,88.08,11.72,0.91
MNG-2020-0040,Cross_03,Phase_1,Tzaneen_C,2024-2025,3,318.99,19.03,5.0,4.47,5.0,5.0,98.84,105.04,80.89,9.17,1.3
MNG-2022-0001,Cross_20,Seedling,Tzaneen_C,2024-2025,1,269.15,17.13,7.0,4.08,3.0,3.0,62.86,89.26,65.51,17.02,1.36
MNG-2022-0001,Cross_20,Seedling,Tzaneen_C,2024-2025,2,313.49,17.37,6.0,4.01,4.0,3.0,75.72,104.74,67.96,16.44,1.54
MNG-2022-0001,Cross_20,Seedling,Tzaneen_C,2024-2025,3,274.2,17.45,7.0,3.3,3.0,4.0,48.91,88.85,65.23,16.04,1.36
MNG-2018-0016,Cross_16,Advanced,Tzaneen_C,2024-2025,1,326.38,16.13,5.0,4.78,6.0,7.0,76.25,72.97,77.17,13.54,0.95
MNG-2018-0016,Cross_16,Advanced,Tzaneen_C,2024-2025,2,339.93,17.12,6.0,4.65,5.0,8.0,52.17,84.87,89.22,12.92,0.95
MNG-2022-0014,Cross_15,Phase_1,Tzaneen_C,2024-2025,1,380.42,13.48,6.0,4.74,5.0,5.0,47.07,86.22,82.93,10.08,1.04
MNG-2022-0014,Cross_15,Phase_1,Tzaneen_C,2024-2025,2,356.77,16.36,6.0,4.01,5.0,6.0,42.76,90.51,92.1,7.8,0.98
MNG-2022-0014,Cross_15,Phase_1,Tzaneen_C,2024-2025,3,352.65,17.3,5.0,2.46,5.0,4.0,61.55,86.14,77.16,8.0,1.12
MNG-2020-0024,Cross_01,Seedling,Hoedspruit_A,2025-2026,1,276.82,16.26,5.0,3.36,5.0,5.0,79.93,114.52,79.96,9.86,1.43
MNG-2020-0024,Cross_01,Seedling,Hoedspruit_A,2025-2026,2,300.96,17.3,5.0,3.73,4.0,5.0,90.53,111.51,78.71,9.1,1.42
MNG-2019-0001,Cross_04,Phase_1,Hoedspruit_A,2025-2026,1,305.44,13.42,6.0,3.21,5.0,4.0,58.64,103.71,65.57,15.71,1.58
MNG-2019-0001,Cross_04,Phase_1,Hoedspruit_A,2025-2026,2,325.44,15.03,7.0,2.43,7.0,3.0,74.96,86.57,65.17,12.25,1.33
MNG-2019-0001,Cross_04,Phase_1,Hoedspruit_A,2025-2026,3,291.36,13.75,5.0,3.87,7.0,4.0,68.76,105.62,61.46,11.42,1.72
MNG-2020-0035,Cross_11,Phase_2,Hoedspruit_A,2025-2026,1,350.05,16.02,5.0,3.7,3.0,5.0,69.98,104.99,69.45,6.96,1.51
MNG-2020-0035,Cross_11,Phase_2,Hoedspruit_A,2025-2026,2,353.43,16.44,5.0,2.76,3.0,5.0,86.32,105.35,,6.86,
MNG-2021-0033,Cross_19,Phase_1,Hoedspruit_A,2025-2026,1,344.13,15.96,3.0,0.51,7.0,5.0,84.47,107.48,89.37,16.0,1.2
MNG-2021-0033,Cross_19,Phase_1,Hoedspruit_A,2025-2026,2,407.19,17.06,4.0,0.64,6.0,5.0,61.7,108.74,85.25,15.69,1.28
MNG-2020-0032,Cross_16,Phase_1,Hoedspruit_A,2025-2026,1,328.78,12.71,7.0,4.67,5.0,5.0,83.34,119.37,78.82,14.01,1.51
MNG-2020-0032,Cross_16,Phase_1,Hoedspruit_A,2025-2026,2,383.79,13.36,6.0,4.67,4.0,6.0,76.65,104.74,85.99,15.1,1.22
MNG-2020-0032,Cross_16,Phase_1,Hoedspruit_A,2025-2026,3,395.29,12.01,7.0,3.92,5.0,5.0,68.04,104.64,79.72,15.37,1.31
MNG-2020-0010,Cross_17,Seedling,Hoedspruit_A,2025-2026,2,330.48,15.9,,5.67,4.0,6.0,83.2,93.66,81.99,11.62,1.14
MNG-2019-0027,Cross_19,Advanced,Hoedspruit_A,2025-2026,1,363.75,8.51,3.0,4.79,5.0,5.0,60.68,115.92,81.77,18.0,1.42
MNG-2019-0027,Cross_19,Advanced,Hoedspruit_A,2025-2026,2,267.86,9.01,6.0,3.16,5.0,4.0,59.1,134.52,71.11,15.7,1.89
MNG-2019-0034,Cross_03,Advanced,Hoedspruit_A,2025-2026,1,342.11,16.26,7.0,4.52,6.0,7.0,32.52,107.91,61.01,15.38,1.77
MNG-2019-0034,Cross_03,Advanced,Hoedspruit_A,2025-2026,2,364.7,15.38,6.0,4.29,5.0,6.0,46.02,106.97,63.84,11.25,1.68
MNG-2019-0034,Cross_03,Advanced,Hoedspruit_A,2025-2026,3,331.33,17.88,5.0,5.32,6.0,6.0,41.2,118.7,62.17,,1.91
MNG-2018-0005,Cross_09,Phase_2,Hoedspruit_A,2025-2026,1,303.4,14.28,7.0,3.11,6.0,5.0,59.04,88.62,71.12,15.42,1.25
MNG-2018-0005,Cross_09,Phase_2,Hoedspruit_A,2025-2026,2,277.89,,7.0,5.55,3.0,4.0,65.21,87.82,76.47,17.02,1.15
MNG-2022-0018,Cross_04,Phase_1,Hoedspruit_A,2025-2026,1,268.54,12.35,5.0,7.87,4.0,6.0,77.37,113.79,100.26,10.91,1.13
MNG-2022-0018,Cross_04,Phase_1,Hoedspruit_A,2025-2026,2,365.53,11.51,2.0,6.84,6.0,5.0,87.02,109.71,82.18,14.54,1.33
MNG-2022-0018,Cross_04,Phase_1,Hoedspruit_A,2025-2026,3,289.66,14.4,4.0,,6.0,5.0,73.41,112.43,93.55,15.02,1.2
MNG-2020-0003,Cross_04,Phase_1,Hoedspruit_A,2025-2026,1,339.43,16.26,7.0,4.24,4.0,5.0,92.17,103.0,88.89,16.89,1.16
MNG-2020-0003,Cross_04,Phase_1,Hoedspruit_A,2025-2026,2,392.48,16.44,8.0,4.16,3.0,6.0,75.14,108.18,89.34,13.64,1.21
MNG-2020-0003,Cross_04,Phase_1,Hoedspruit_A,2025-2026,3,347.59,17.43,7.0,4.72,3.0,4.0,63.92,111.87,,13.47,
MNG-2022-0004,Cross_09,Seedling,Hoedspruit_A,2025-2026,1,350.48,11.82,5.0,6.33,1.0,5.0,70.66,97.26,75.57,9.74,1.29
MNG-2022-0004,Cross_09,Seedling,Hoedspruit_A,2025-2026,2,333.63,12.15,4.0,6.64,2.0,,89.19,93.12,61.88,,1.5
MNG-2020-0005,Cross_13,Phase_2,Hoedspruit_A,2025-2026,1,345.43,11.9,4.0,3.35,5.0,6.0,80.38,117.83,77.61,11.0,1.52
MNG-2020-0005,Cross_13,Phase_2,Hoedspruit_A,2025-2026,2,311.02,10.38,5.0,4.92,4.0,7.0,74.08,125.93,78.44,13.3,1.61
MNG-2020-0019,Cross_13,Seedling,Hoedspruit_A,2025-2026,1,379.26,15.53,7.0,5.4,5.0,6.0,56.96,114.41,79.12,17.2,1.45
MNG-2020-0019,Cross_13,Seedling,Hoedspruit_A,2025-2026,2,336.47,15.7,8.0,4.88,5.0,6.0,65.76,99.97,63.26,15.03,1.58
MNG-2021-0014,Cross_12,Phase_1,Hoedspruit_A,2025-2026,1,341.22,14.01,7.0,4.43,6.0,6.0,83.45,121.6,57.91,17.73,2.1
MNG-2021-0014,Cross_12,Phase_1,Hoedspruit_A,2025-2026,2,,14.21,5.0,4.97,6.0,7.0,74.27,125.56,56.21,19.3,2.23
MNG-2019-0040,Cross_14,Phase_2,Hoedspruit_A,2025-2026,1,327.26,18.81,6.0,3.83,6.0,5.0,61.87,111.95,58.9,9.01,1.9
MNG-2019-0040,Cross_14,Phase_2,Hoedspruit_A,2025-2026,2,318.72,17.34,6.0,4.1,5.0,7.0,82.61,106.52,66.47,11.1,1.6
MNG-2019-0040,Cross_14,Phase_2,Hoedspruit_A,2025-2026,3,342.68,17.79,6.0,3.94,6.0,6.0,71.77,99.85,67.87,11.33,1.47
MNG-2018-0027,Cross_09,Phase_1,Hoedspruit_A,2025-2026,1,,16.66,6.0,4.86,6.0,8.0,80.08,96.73,68.1,11.72,1.42
MNG-2018-0027,Cross_09,Phase_1,Hoedspruit_A,2025-2026,2,362.77,16.76,6.0,5.54,6.0,8.0,63.26,108.6,68.54,10.45,1.58
MNG-2018-0027,Cross_09,Phase_1,Hoedspruit_A,2025-2026,3,369.03,15.19,6.0,3.92,6.0,7.0,88.31,111.23,72.44,10.69,1.54
MNG-2019-0030,Cross_10,Elite,Hoedspruit_A,2025-2026,1,316.47,16.52,7.0,2.43,4.0,5.0,83.84,128.36,53.54,15.03,2.4
MNG-2019-0030,Cross_10,Elite,Hoedspruit_A,2025-2026,2,266.34,16.38,6.0,2.01,5.0,5.0,97.87,105.88,65.76,16.28,1.61
MNG-2019-0030,Cross_10,Elite,Hoedspruit_A,2025-2026,3,308.03,16.2,5.0,1.62,5.0,7.0,74.45,118.28,70.96,15.6,1.67
MNG-2020-0002,Cross_09,Advanced,Hoedspruit_A,2025-2026,1,387.73,18.44,6.0,4.48,6.0,6.0,43.58,109.55,65.74,12.1,1.67
MNG-2020-0002,Cross_09,Advanced,Hoedspruit_A,2025-2026,2,385.75,17.7,6.0,4.55,6.0,6.0,63.31,118.6,69.81,12.57,1.7
MNG-2020-0002,Cross_09,Advanced,Hoedspruit_A,2025-2026,3,,17.96,6.0,3.85,6.0,6.0,47.27,111.77,73.28,12.68,1.53
MNG-2019-0039,Cross_12,Advanced,Hoedspruit_A,2025-2026,1,375.71,14.89,6.0,2.52,5.0,5.0,46.22,99.43,82.26,18.17,1.21
MNG-2019-0039,Cross_12,Advanced,Hoedspruit_A,2025-2026,2,381.64,14.62,6.0,3.13,5.0,4.0,67.35,112.86,89.08,21.29,1.27
MNG-2019-0024,Cross_20,Seedling,Hoedspruit_A,2025-2026,1,392.74,11.4,5.0,2.35,6.0,5.0,67.5,131.63,72.75,13.74,1.81
MNG-2019-0024,Cross_20,Seedling,Hoedspruit_A,2025-2026,2,379.36,12.01,5.0,1.41,6.0,5.0,63.68,129.51,82.39,14.72,1.57
MNG-2019-0024,Cross_20,Seedling,Hoedspruit_A,2025-2026,3,423.31,13.89,6.0,3.31,5.0,5.0,82.5,131.9,80.23,13.17,1.64
MNG-2018-0009,Cross_05,Seedling,Hoedspruit_A,2025-2026,1,353.23,16.06,5.0,6.54,7.0,6.0,100.8,134.67,74.14,10.12,1.82
MNG-2018-0009,Cross_05,Seedling,Hoedspruit_A,2025-2026,2,319.35,16.12,6.0,4.76,5.0,8.0,74.74,133.0,77.17,8.83,1.72
MNG-2018-0009,Cross_05,Seedling,Hoedspruit_A,2025-2026,3,307.91,16.9,6.0,7.06,6.0,6.0,84.98,142.21,77.81,12.27,1.83
MNG-2021-0037,Cross_03,Advanced,Hoedspruit_A,2025-2026,1,308.31,16.58,4.0,4.85,4.0,7.0,65.98,94.03,78.69,13.95,1.19
MNG-2021-0037,Cross_03,Advanced,Hoedspruit_A,2025-2026,2,383.46,17.04,5.0,2.98,5.0,5.0,86.19,109.36,72.18,15.86,1.52
MNG-2021-0037,Cross_03,Advanced,Hoedspruit_A,2025-2026,3,374.31,16.12,5.0,5.41,5.0,6.0,75.04,90.53,76.58,15.01,1.18
MNG-2021-0003,Cross_14,Phase_2,Hoedspruit_A,2025-2026,1,421.47,15.36,5.0,4.57,6.0,3.0,34.23,113.25,65.89,19.43,1.72
MNG-2021-0003,Cross_14,Phase_2,Hoedspruit_A,2025-2026,2,417.14,15.98,6.0,5.33,9.0,4.0,44.36,114.89,79.52,16.55,1.44
MNG-2021-0003,Cross_14,Phase_2,Hoedspruit_A,2025-2026,3,398.35,15.16,7.0,4.84,5.0,3.0,49.86,119.24,87.13,14.58,1.37
MNG-2022-0028,Cross_08,Phase_1,Hoedspruit_A,2025-2026,1,368.72,15.27,5.0,3.88,8.0,6.0,103.64,116.17,97.65,10.11,1.19
MNG-2022-0028,Cross_08,Phase_1,Hoedspruit_A,2025-2026,2,389.85,12.99,5.0,2.2,8.0,6.0,90.81,127.05,112.23,10.46,1.13
MNG-2022-0028,Cross_08,Phase_1,Hoedspruit_A,2025-2026,3,353.43,13.56,6.0,2.67,,5.0,103.52,130.68,106.41,11.92,1.23
MNG-2018-0025,Cross_16,Seedling,Hoedspruit_A,2025-2026,1,331.03,16.62,4.0,2.65,5.0,5.0,38.98,118.27,72.72,15.66,1.63
MNG-2018-0025,Cross_16,Seedling,Hoedspruit_A,2025-2026,2,346.23,19.27,6.0,3.11,4.0,6.0,55.03,130.14,78.35,16.74,1.66
MNG-2022-0008,Cross_04,Seedling,Hoedspruit_A,2025-2026,1,339.25,15.22,5.0,3.62,3.0,5.0,65.72,122.85,81.14,15.27,1.51
